date,mid,cid,contract,price,volume
2018-10-05,3503,7332,Will Angus King be re-elected?,0.95,90
2018-10-06,3503,7332,Will Angus King be re-elected?,0.95,0
2018-10-07,3503,7332,Will Angus King be re-elected?,0.88,1598
2018-10-08,3503,7332,Will Angus King be re-elected?,0.97,10
2018-10-09,3503,7332,Will Angus King be re-elected?,0.91,1000
2018-10-10,3503,7332,Will Angus King be re-elected?,0.95,10
2018-10-11,3503,7332,Will Angus King be re-elected?,0.95,0
2018-10-12,3503,7332,Will Angus King be re-elected?,0.96,50
2018-10-13,3503,7332,Will Angus King be re-elected?,0.96,102
2018-10-14,3503,7332,Will Angus King be re-elected?,0.96,98
2018-10-15,3503,7332,Will Angus King be re-elected?,0.97,113
2018-10-16,3503,7332,Will Angus King be re-elected?,0.97,0
2018-10-17,3503,7332,Will Angus King be re-elected?,0.97,21
2018-10-18,3503,7332,Will Angus King be re-elected?,0.97,30
2018-10-19,3503,7332,Will Angus King be re-elected?,0.97,0
2018-10-20,3503,7332,Will Angus King be re-elected?,0.95,201
2018-10-21,3503,7332,Will Angus King be re-elected?,0.99,4
2018-10-22,3503,7332,Will Angus King be re-elected?,0.99,0
2018-10-23,3503,7332,Will Angus King be re-elected?,0.99,4
2018-10-24,3503,7332,Will Angus King be re-elected?,0.97,6
2018-10-25,3503,7332,Will Angus King be re-elected?,0.97,0
2018-10-26,3503,7332,Will Angus King be re-elected?,0.97,29
2018-10-27,3503,7332,Will Angus King be re-elected?,0.97,0
2018-10-28,3503,7332,Will Angus King be re-elected?,0.98,716
2018-10-29,3503,7332,Will Angus King be re-elected?,0.98,0
2018-10-30,3503,7332,Will Angus King be re-elected?,0.98,0
2018-10-31,3503,7332,Will Angus King be re-elected?,0.97,41
2018-11-01,3503,7332,Will Angus King be re-elected?,0.97,102
2018-11-02,3503,7332,Will Angus King be re-elected?,0.97,2470
2018-08-05,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-06,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-07,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-08,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-09,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-10,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-11,3507,7345,Will Jeff Flake be re-elected?,0.02,88
2018-08-12,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-13,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-14,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-15,3507,7345,Will Jeff Flake be re-elected?,0.02,0
2018-08-16,3507,7345,Will Jeff Flake be re-elected?,0.01,22
2018-08-17,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-18,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-19,3507,7345,Will Jeff Flake be re-elected?,0.01,25
2018-08-20,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-21,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-22,3507,7345,Will Jeff Flake be re-elected?,0.01,2
2018-08-23,3507,7345,Will Jeff Flake be re-elected?,0.01,1
2018-08-24,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-25,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-26,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-27,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-28,3507,7345,Will Jeff Flake be re-elected?,0.01,54
2018-08-29,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-30,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-08-31,3507,7345,Will Jeff Flake be re-elected?,0.01,40
2018-09-01,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-02,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-03,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-04,3507,7345,Will Jeff Flake be re-elected?,0.01,49
2018-09-05,3507,7345,Will Jeff Flake be re-elected?,0.01,771
2018-09-06,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-07,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-08,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-09,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-10,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-11,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-12,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-13,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-14,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-15,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-16,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-17,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-18,3507,7345,Will Jeff Flake be re-elected?,0.01,40
2018-09-19,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-20,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-21,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-22,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-23,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-24,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-25,3507,7345,Will Jeff Flake be re-elected?,0.01,1
2018-09-26,3507,7345,Will Jeff Flake be re-elected?,0.01,184
2018-09-27,3507,7345,Will Jeff Flake be re-elected?,0.01,549
2018-09-28,3507,7345,Will Jeff Flake be re-elected?,0.01,4
2018-09-29,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-09-30,3507,7345,Will Jeff Flake be re-elected?,0.02,2730
2018-10-01,3507,7345,Will Jeff Flake be re-elected?,0.03,323
2018-10-02,3507,7345,Will Jeff Flake be re-elected?,0.02,526
2018-10-03,3507,7345,Will Jeff Flake be re-elected?,0.02,100
2018-10-04,3507,7345,Will Jeff Flake be re-elected?,0.02,61
2018-10-05,3507,7345,Will Jeff Flake be re-elected?,0.02,1294
2018-10-06,3507,7345,Will Jeff Flake be re-elected?,0.01,759
2018-10-07,3507,7345,Will Jeff Flake be re-elected?,0.01,377
2018-10-08,3507,7345,Will Jeff Flake be re-elected?,0.01,108
2018-10-09,3507,7345,Will Jeff Flake be re-elected?,0.01,6
2018-10-10,3507,7345,Will Jeff Flake be re-elected?,0.01,40
2018-10-11,3507,7345,Will Jeff Flake be re-elected?,0.01,1003
2018-10-12,3507,7345,Will Jeff Flake be re-elected?,0.01,686
2018-10-13,3507,7345,Will Jeff Flake be re-elected?,0.01,700
2018-10-14,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-15,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-16,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-17,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-18,3507,7345,Will Jeff Flake be re-elected?,0.01,1
2018-10-19,3507,7345,Will Jeff Flake be re-elected?,0.01,7
2018-10-20,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-21,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-22,3507,7345,Will Jeff Flake be re-elected?,0.01,109
2018-10-23,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-24,3507,7345,Will Jeff Flake be re-elected?,0.01,25
2018-10-25,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-26,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-27,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-28,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-29,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-30,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-10-31,3507,7345,Will Jeff Flake be re-elected?,0.01,100
2018-11-01,3507,7345,Will Jeff Flake be re-elected?,0.01,0
2018-11-02,3507,7345,Will Jeff Flake be re-elected?,0.01,50
2018-08-05,3513,7351,Will Will Hurd be re-elected?,0.3,0
2018-08-06,3513,7351,Will Will Hurd be re-elected?,0.3,0
2018-08-07,3513,7351,Will Will Hurd be re-elected?,0.26,491
2018-08-08,3513,7351,Will Will Hurd be re-elected?,0.31,2
2018-08-09,3513,7351,Will Will Hurd be re-elected?,0.31,0
2018-08-10,3513,7351,Will Will Hurd be re-elected?,0.31,0
2018-08-11,3513,7351,Will Will Hurd be re-elected?,0.38,35
2018-08-12,3513,7351,Will Will Hurd be re-elected?,0.38,0
2018-08-13,3513,7351,Will Will Hurd be re-elected?,0.38,26
2018-08-14,3513,7351,Will Will Hurd be re-elected?,0.38,0
2018-08-15,3513,7351,Will Will Hurd be re-elected?,0.31,46
2018-08-16,3513,7351,Will Will Hurd be re-elected?,0.31,0
2018-08-17,3513,7351,Will Will Hurd be re-elected?,0.32,6
2018-08-18,3513,7351,Will Will Hurd be re-elected?,0.32,70
2018-08-19,3513,7351,Will Will Hurd be re-elected?,0.32,6
2018-08-20,3513,7351,Will Will Hurd be re-elected?,0.32,0
2018-08-21,3513,7351,Will Will Hurd be re-elected?,0.35,13
2018-08-22,3513,7351,Will Will Hurd be re-elected?,0.38,5
2018-08-23,3513,7351,Will Will Hurd be re-elected?,0.42,23
2018-08-24,3513,7351,Will Will Hurd be re-elected?,0.42,1
2018-08-25,3513,7351,Will Will Hurd be re-elected?,0.42,0
2018-08-26,3513,7351,Will Will Hurd be re-elected?,0.42,0
2018-08-27,3513,7351,Will Will Hurd be re-elected?,0.29,1
2018-08-28,3513,7351,Will Will Hurd be re-elected?,0.43,176
2018-08-29,3513,7351,Will Will Hurd be re-elected?,0.43,0
2018-08-30,3513,7351,Will Will Hurd be re-elected?,0.43,40
2018-08-31,3513,7351,Will Will Hurd be re-elected?,0.43,0
2018-09-01,3513,7351,Will Will Hurd be re-elected?,0.44,167
2018-09-02,3513,7351,Will Will Hurd be re-elected?,0.36,15
2018-09-03,3513,7351,Will Will Hurd be re-elected?,0.36,0
2018-09-04,3513,7351,Will Will Hurd be re-elected?,0.35,77
2018-09-05,3513,7351,Will Will Hurd be re-elected?,0.43,33
2018-09-06,3513,7351,Will Will Hurd be re-elected?,0.32,95
2018-09-07,3513,7351,Will Will Hurd be re-elected?,0.37,21
2018-09-08,3513,7351,Will Will Hurd be re-elected?,0.35,82
2018-09-09,3513,7351,Will Will Hurd be re-elected?,0.35,33
2018-09-10,3513,7351,Will Will Hurd be re-elected?,0.56,606
2018-09-11,3513,7351,Will Will Hurd be re-elected?,0.59,166
2018-09-12,3513,7351,Will Will Hurd be re-elected?,0.55,76
2018-09-13,3513,7351,Will Will Hurd be re-elected?,0.5,68
2018-09-14,3513,7351,Will Will Hurd be re-elected?,0.7,478
2018-09-15,3513,7351,Will Will Hurd be re-elected?,0.55,20
2018-09-16,3513,7351,Will Will Hurd be re-elected?,0.6,38
2018-09-17,3513,7351,Will Will Hurd be re-elected?,0.48,106
2018-09-18,3513,7351,Will Will Hurd be re-elected?,0.48,0
2018-09-19,3513,7351,Will Will Hurd be re-elected?,0.59,189
2018-09-20,3513,7351,Will Will Hurd be re-elected?,0.59,0
2018-09-21,3513,7351,Will Will Hurd be re-elected?,0.72,41
2018-09-22,3513,7351,Will Will Hurd be re-elected?,0.7,10
2018-09-23,3513,7351,Will Will Hurd be re-elected?,0.54,51
2018-09-24,3513,7351,Will Will Hurd be re-elected?,0.54,0
2018-09-25,3513,7351,Will Will Hurd be re-elected?,0.65,727
2018-09-26,3513,7351,Will Will Hurd be re-elected?,0.65,338
2018-09-27,3513,7351,Will Will Hurd be re-elected?,0.7,276
2018-09-28,3513,7351,Will Will Hurd be re-elected?,0.7,19
2018-09-29,3513,7351,Will Will Hurd be re-elected?,0.69,33
2018-09-30,3513,7351,Will Will Hurd be re-elected?,0.69,10
2018-10-01,3513,7351,Will Will Hurd be re-elected?,0.55,1078
2018-10-02,3513,7351,Will Will Hurd be re-elected?,0.65,11
2018-10-03,3513,7351,Will Will Hurd be re-elected?,0.65,0
2018-10-04,3513,7351,Will Will Hurd be re-elected?,0.65,4
2018-10-05,3513,7351,Will Will Hurd be re-elected?,0.66,699
2018-10-06,3513,7351,Will Will Hurd be re-elected?,0.68,2
2018-10-07,3513,7351,Will Will Hurd be re-elected?,0.8,753
2018-10-08,3513,7351,Will Will Hurd be re-elected?,0.75,156
2018-10-09,3513,7351,Will Will Hurd be re-elected?,0.75,35
2018-10-10,3513,7351,Will Will Hurd be re-elected?,0.76,381
2018-10-11,3513,7351,Will Will Hurd be re-elected?,0.8,933
2018-10-12,3513,7351,Will Will Hurd be re-elected?,0.8,262
2018-10-13,3513,7351,Will Will Hurd be re-elected?,0.85,1325
2018-10-14,3513,7351,Will Will Hurd be re-elected?,0.89,362
2018-10-15,3513,7351,Will Will Hurd be re-elected?,0.85,554
2018-10-16,3513,7351,Will Will Hurd be re-elected?,0.88,61
2018-10-17,3513,7351,Will Will Hurd be re-elected?,0.83,146
2018-10-18,3513,7351,Will Will Hurd be re-elected?,0.83,368
2018-10-19,3513,7351,Will Will Hurd be re-elected?,0.86,100
2018-10-20,3513,7351,Will Will Hurd be re-elected?,0.84,1
2018-10-21,3513,7351,Will Will Hurd be re-elected?,0.83,175
2018-10-22,3513,7351,Will Will Hurd be re-elected?,0.83,1311
2018-10-23,3513,7351,Will Will Hurd be re-elected?,0.84,1157
2018-10-24,3513,7351,Will Will Hurd be re-elected?,0.85,183
2018-10-25,3513,7351,Will Will Hurd be re-elected?,0.83,399
2018-10-26,3513,7351,Will Will Hurd be re-elected?,0.84,67
2018-10-27,3513,7351,Will Will Hurd be re-elected?,0.83,151
2018-10-28,3513,7351,Will Will Hurd be re-elected?,0.79,780
2018-10-29,3513,7351,Will Will Hurd be re-elected?,0.82,213
2018-10-30,3513,7351,Will Will Hurd be re-elected?,0.82,220
2018-10-31,3513,7351,Will Will Hurd be re-elected?,0.82,1364
2018-11-01,3513,7351,Will Will Hurd be re-elected?,0.81,103
2018-11-02,3513,7351,Will Will Hurd be re-elected?,0.81,452
2018-08-05,3514,7352,Will Don Bacon be re-elected?,0.55,0
2018-08-06,3514,7352,Will Don Bacon be re-elected?,0.55,0
2018-08-07,3514,7352,Will Don Bacon be re-elected?,0.5,82
2018-08-08,3514,7352,Will Don Bacon be re-elected?,0.55,75
2018-08-09,3514,7352,Will Don Bacon be re-elected?,0.55,0
2018-08-10,3514,7352,Will Don Bacon be re-elected?,0.54,100
2018-08-11,3514,7352,Will Don Bacon be re-elected?,0.54,0
2018-08-12,3514,7352,Will Don Bacon be re-elected?,0.54,10
2018-08-13,3514,7352,Will Don Bacon be re-elected?,0.54,0
2018-08-14,3514,7352,Will Don Bacon be re-elected?,0.54,17
2018-08-15,3514,7352,Will Don Bacon be re-elected?,0.54,83
2018-08-16,3514,7352,Will Don Bacon be re-elected?,0.54,10
2018-08-17,3514,7352,Will Don Bacon be re-elected?,0.54,447
2018-08-18,3514,7352,Will Don Bacon be re-elected?,0.5,50
2018-08-19,3514,7352,Will Don Bacon be re-elected?,0.5,0
2018-08-20,3514,7352,Will Don Bacon be re-elected?,0.5,0
2018-08-21,3514,7352,Will Don Bacon be re-elected?,0.5,5
2018-08-22,3514,7352,Will Don Bacon be re-elected?,0.53,25
2018-08-23,3514,7352,Will Don Bacon be re-elected?,0.53,0
2018-08-24,3514,7352,Will Don Bacon be re-elected?,0.55,193
2018-08-25,3514,7352,Will Don Bacon be re-elected?,0.6,271
2018-08-26,3514,7352,Will Don Bacon be re-elected?,0.6,0
2018-08-27,3514,7352,Will Don Bacon be re-elected?,0.52,1
2018-08-28,3514,7352,Will Don Bacon be re-elected?,0.52,0
2018-08-29,3514,7352,Will Don Bacon be re-elected?,0.56,13
2018-08-30,3514,7352,Will Don Bacon be re-elected?,0.57,1
2018-08-31,3514,7352,Will Don Bacon be re-elected?,0.57,0
2018-09-01,3514,7352,Will Don Bacon be re-elected?,0.56,4
2018-09-02,3514,7352,Will Don Bacon be re-elected?,0.56,0
2018-09-03,3514,7352,Will Don Bacon be re-elected?,0.57,12
2018-09-04,3514,7352,Will Don Bacon be re-elected?,0.55,39
2018-09-05,3514,7352,Will Don Bacon be re-elected?,0.47,507
2018-09-06,3514,7352,Will Don Bacon be re-elected?,0.52,50
2018-09-07,3514,7352,Will Don Bacon be re-elected?,0.55,52
2018-09-08,3514,7352,Will Don Bacon be re-elected?,0.55,0
2018-09-09,3514,7352,Will Don Bacon be re-elected?,0.55,2
2018-09-10,3514,7352,Will Don Bacon be re-elected?,0.55,0
2018-09-11,3514,7352,Will Don Bacon be re-elected?,0.48,136
2018-09-12,3514,7352,Will Don Bacon be re-elected?,0.49,6
2018-09-13,3514,7352,Will Don Bacon be re-elected?,0.49,0
2018-09-14,3514,7352,Will Don Bacon be re-elected?,0.49,50
2018-09-15,3514,7352,Will Don Bacon be re-elected?,0.49,0
2018-09-16,3514,7352,Will Don Bacon be re-elected?,0.5,12
2018-09-17,3514,7352,Will Don Bacon be re-elected?,0.5,5
2018-09-18,3514,7352,Will Don Bacon be re-elected?,0.54,50
2018-09-19,3514,7352,Will Don Bacon be re-elected?,0.51,25
2018-09-20,3514,7352,Will Don Bacon be re-elected?,0.51,1
2018-09-21,3514,7352,Will Don Bacon be re-elected?,0.49,19
2018-09-22,3514,7352,Will Don Bacon be re-elected?,0.49,11
2018-09-23,3514,7352,Will Don Bacon be re-elected?,0.46,96
2018-09-24,3514,7352,Will Don Bacon be re-elected?,0.6,63
2018-09-25,3514,7352,Will Don Bacon be re-elected?,0.78,305
2018-09-26,3514,7352,Will Don Bacon be re-elected?,0.71,44
2018-09-27,3514,7352,Will Don Bacon be re-elected?,0.76,6
2018-09-28,3514,7352,Will Don Bacon be re-elected?,0.75,5
2018-09-29,3514,7352,Will Don Bacon be re-elected?,0.75,1
2018-09-30,3514,7352,Will Don Bacon be re-elected?,0.75,0
2018-10-01,3514,7352,Will Don Bacon be re-elected?,0.72,39
2018-10-02,3514,7352,Will Don Bacon be re-elected?,0.72,122
2018-10-03,3514,7352,Will Don Bacon be re-elected?,0.72,0
2018-10-04,3514,7352,Will Don Bacon be re-elected?,0.72,17
2018-10-05,3514,7352,Will Don Bacon be re-elected?,0.72,0
2018-10-06,3514,7352,Will Don Bacon be re-elected?,0.72,0
2018-10-07,3514,7352,Will Don Bacon be re-elected?,0.74,411
2018-10-08,3514,7352,Will Don Bacon be re-elected?,0.8,54
2018-10-09,3514,7352,Will Don Bacon be re-elected?,0.74,5
2018-10-10,3514,7352,Will Don Bacon be re-elected?,0.75,25
2018-10-11,3514,7352,Will Don Bacon be re-elected?,0.75,0
2018-10-12,3514,7352,Will Don Bacon be re-elected?,0.77,81
2018-10-13,3514,7352,Will Don Bacon be re-elected?,0.75,1
2018-10-14,3514,7352,Will Don Bacon be re-elected?,0.75,0
2018-10-15,3514,7352,Will Don Bacon be re-elected?,0.75,0
2018-10-16,3514,7352,Will Don Bacon be re-elected?,0.75,14
2018-10-17,3514,7352,Will Don Bacon be re-elected?,0.72,17
2018-10-18,3514,7352,Will Don Bacon be re-elected?,0.77,54
2018-10-19,3514,7352,Will Don Bacon be re-elected?,0.77,128
2018-10-20,3514,7352,Will Don Bacon be re-elected?,0.77,0
2018-10-21,3514,7352,Will Don Bacon be re-elected?,0.8,185
2018-10-22,3514,7352,Will Don Bacon be re-elected?,0.82,133
2018-10-23,3514,7352,Will Don Bacon be re-elected?,0.84,492
2018-10-24,3514,7352,Will Don Bacon be re-elected?,0.84,201
2018-10-25,3514,7352,Will Don Bacon be re-elected?,0.77,240
2018-10-26,3514,7352,Will Don Bacon be re-elected?,0.77,2
2018-10-27,3514,7352,Will Don Bacon be re-elected?,0.82,133
2018-10-28,3514,7352,Will Don Bacon be re-elected?,0.82,0
2018-10-29,3514,7352,Will Don Bacon be re-elected?,0.8,979
2018-10-30,3514,7352,Will Don Bacon be re-elected?,0.77,145
2018-10-31,3514,7352,Will Don Bacon be re-elected?,0.75,233
2018-11-01,3514,7352,Will Don Bacon be re-elected?,0.83,66
2018-11-02,3514,7352,Will Don Bacon be re-elected?,0.76,52
2018-08-05,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-06,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-07,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-08,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-09,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-10,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-11,3520,7376,Will Steve Knight be re-elected?,0.35,25
2018-08-12,3520,7376,Will Steve Knight be re-elected?,0.35,0
2018-08-13,3520,7376,Will Steve Knight be re-elected?,0.35,0
2018-08-14,3520,7376,Will Steve Knight be re-elected?,0.35,0
2018-08-15,3520,7376,Will Steve Knight be re-elected?,0.35,0
2018-08-16,3520,7376,Will Steve Knight be re-elected?,0.34,5
2018-08-17,3520,7376,Will Steve Knight be re-elected?,0.34,10
2018-08-18,3520,7376,Will Steve Knight be re-elected?,0.33,175
2018-08-19,3520,7376,Will Steve Knight be re-elected?,0.38,11
2018-08-20,3520,7376,Will Steve Knight be re-elected?,0.38,3
2018-08-21,3520,7376,Will Steve Knight be re-elected?,0.31,30
2018-08-22,3520,7376,Will Steve Knight be re-elected?,0.34,5
2018-08-23,3520,7376,Will Steve Knight be re-elected?,0.34,0
2018-08-24,3520,7376,Will Steve Knight be re-elected?,0.34,0
2018-08-25,3520,7376,Will Steve Knight be re-elected?,0.43,289
2018-08-26,3520,7376,Will Steve Knight be re-elected?,0.38,2
2018-08-27,3520,7376,Will Steve Knight be re-elected?,0.38,0
2018-08-28,3520,7376,Will Steve Knight be re-elected?,0.38,0
2018-08-29,3520,7376,Will Steve Knight be re-elected?,0.36,5
2018-08-30,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-08-31,3520,7376,Will Steve Knight be re-elected?,0.36,18
2018-09-01,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-09-02,3520,7376,Will Steve Knight be re-elected?,0.36,0
2018-09-03,3520,7376,Will Steve Knight be re-elected?,0.4,3
2018-09-04,3520,7376,Will Steve Knight be re-elected?,0.39,11
2018-09-05,3520,7376,Will Steve Knight be re-elected?,0.39,0
2018-09-06,3520,7376,Will Steve Knight be re-elected?,0.37,13
2018-09-07,3520,7376,Will Steve Knight be re-elected?,0.37,0
2018-09-08,3520,7376,Will Steve Knight be re-elected?,0.37,0
2018-09-09,3520,7376,Will Steve Knight be re-elected?,0.37,0
2018-09-10,3520,7376,Will Steve Knight be re-elected?,0.37,0
2018-09-11,3520,7376,Will Steve Knight be re-elected?,0.37,0
